"LOCATION","Country","VARIABLE","Variable","EDITION","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GRC","Greece","PXGS","Exports of goods and services, deflator (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","IDX","Index","0","Units","2010","2010",1.04589257975323,,
"GRC","Greece","PXGS","Exports of goods and services, deflator (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","IDX","Index","0","Units","2010","2010",0.981102685407863,,
"GRC","Greece","PXGS","Exports of goods and services, deflator (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","IDX","Index","0","Units","2010","2010",0.947971270836683,,
"GRC","Greece","PXGS","Exports of goods and services, deflator (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","IDX","Index","0","Units","2010","2010",0.99497446230261,,
"GRC","Greece","PXGS","Exports of goods and services, deflator (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","IDX","Index","0","Units","2010","2010",1.02750457280459,,
"GRC","Greece","PXGS","Exports of goods and services, deflator (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","IDX","Index","0","Units","2010","2010",1.02316354910202,,
"GRC","Greece","PXGS","Exports of goods and services, deflator (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","IDX","Index","0","Units","2010","2010",0.994876331084595,,
"GRC","Greece","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","PC","Percentage","0","Units","2010","2010",2.24034204702455,,
"GRC","Greece","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","PC","Percentage","0","Units","2010","2010",3.49507090873013,,
"GRC","Greece","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","PC","Percentage","0","Units","2010","2010",3.42264265436017,,
"GRC","Greece","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","PC","Percentage","0","Units","2010","2010",4.34456469502195,,
"GRC","Greece","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","PC","Percentage","0","Units","2010","2010",2.56977890823681,,
"GRC","Greece","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","PC","Percentage","0","Units","2010","2010",0.673376717963123,,
"GRC","Greece","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","PC","Percentage","0","Units","2010","2010",0.798387061436068,,
"GRC","Greece","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","PC","Percentage","0","Units","2010","2010",-0.370417862462348,,
"GRC","Greece","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","PC","Percentage","0","Units","2010","2010",-2.35228391873683,,
"GRC","Greece","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","PC","Percentage","0","Units","2010","2010",-1.83212393638283,,
"GRC","Greece","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","PC","Percentage","0","Units","2010","2010",-0.346223077767835,,
"GRC","Greece","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","PC","Percentage","0","Units","2010","2010",-0.244205963771369,,
"GRC","Greece","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","PC","Percentage","0","Units","2010","2010",0.59917980142419,,
"GRC","Greece","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","PC","Percentage","0","Units","2010","2010",0.549742262963027,,
"GRC","Greece","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","PC","Percentage","0","Units","2010","2010",-0.357503910897628,,
"GRC","Greece","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","PC","Percentage","0","Units","2010","2010",-1.26692305570648,,
"GRC","Greece","CGV","Government final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","EUR","Euro","0","Units","2010","2010",46692000000,,
"GRC","Greece","CGV","Government final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","EUR","Euro","0","Units","2010","2010",49867900000,,
"GRC","Greece","CGV","Government final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","EUR","Euro","0","Units","2010","2010",52558100000,,
"GRC","Greece","CGV","Government final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","EUR","Euro","0","Units","2010","2010",51332400000,,
"GRC","Greece","CGV","Government final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","EUR","Euro","0","Units","2010","2010",52371100000,,
"GRC","Greece","CGV","Government final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","EUR","Euro","0","Units","2010","2010",50188400000,,
"GRC","Greece","CGV","Government final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","EUR","Euro","0","Units","2010","2010",46664800000,,
"GRC","Greece","CGV","Government final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","EUR","Euro","0","Units","2010","2010",43864900000,,
"GRC","Greece","CGV","Government final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","EUR","Euro","0","Units","2010","2010",41035800000,,
"GRC","Greece","CGV","Government final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","EUR","Euro","0","Units","2010","2010",40476900000,,
"GRC","Greece","CGV","Government final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","EUR","Euro","0","Units","2010","2010",41114100000,,
"GRC","Greece","CGV","Government final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","EUR","Euro","0","Units","2010","2010",40823100000,,
"GRC","Greece","CGV","Government final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","EUR","Euro","0","Units","2010","2010",40655500000,,
"GRC","Greece","CGV","Government final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","EUR","Euro","0","Units","2010","2010",39634800000,,
"GRC","Greece","CGV","Government final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","EUR","Euro","0","Units","2010","2010",40493847414.7304,,
"GRC","Greece","CGV","Government final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","EUR","Euro","0","Units","2010","2010",41193948370.5036,,
"GRC","Greece","GDP_ANNPCT","Gross domestic product, nominal value, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.85289067799322,,
"GRC","Greece","GDP_ANNPCT","Gross domestic product, nominal value, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","PC","Percentage","0","Units",,,9.34505373607904,,
"GRC","Greece","GDP_ANNPCT","Gross domestic product, nominal value, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","PC","Percentage","0","Units",,,6.80845086972656,,
"GRC","Greece","GDP_ANNPCT","Gross domestic product, nominal value, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","PC","Percentage","0","Units",,,3.99484990197448,,
"GRC","Greece","GDP_ANNPCT","Gross domestic product, nominal value, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","PC","Percentage","0","Units",,,-1.84147800904499,,
"GRC","Greece","GDP_ANNPCT","Gross domestic product, nominal value, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","PC","Percentage","0","Units",,,-4.84258687801597,,
"GRC","Greece","GDP_ANNPCT","Gross domestic product, nominal value, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","PC","Percentage","0","Units",,,-8.40701778602429,,
"GRC","Greece","GDP_ANNPCT","Gross domestic product, nominal value, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","PC","Percentage","0","Units",,,-7.64386034993182,,
"GRC","Greece","GDP_ANNPCT","Gross domestic product, nominal value, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","PC","Percentage","0","Units",,,-5.51746067941087,,
"GRC","Greece","GDP_ANNPCT","Gross domestic product, nominal value, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","PC","Percentage","0","Units",,,-1.10586905487442,,
"GRC","Greece","GDP_ANNPCT","Gross domestic product, nominal value, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.782563186897762,,
"GRC","Greece","GDP_ANNPCT","Gross domestic product, nominal value, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","PC","Percentage","0","Units",,,-0.434676156390948,,
"GRC","Greece","GDP_ANNPCT","Gross domestic product, nominal value, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","PC","Percentage","0","Units",,,2.11328935298119,,
"GRC","Greece","GDP_ANNPCT","Gross domestic product, nominal value, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.49476188785118,,
"GRC","Greece","GDP_ANNPCT","Gross domestic product, nominal value, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.52801077892294,,
"GRC","Greece","GDP_ANNPCT","Gross domestic product, nominal value, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","PC","Percentage","0","Units",,,-9.16059712543945,,
"GRC","Greece","CBGDPR","Current account balance as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","PC","Percentage","0","Units",,,-8.870606291937,,
"GRC","Greece","CBGDPR","Current account balance as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","PC","Percentage","0","Units",,,-11.4861912333335,,
"GRC","Greece","CBGDPR","Current account balance as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","PC","Percentage","0","Units",,,-15.1877181507435,,
"GRC","Greece","CBGDPR","Current account balance as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","PC","Percentage","0","Units",,,-15.1125829784983,,
"GRC","Greece","CBGDPR","Current account balance as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","PC","Percentage","0","Units",,,-12.3460116480069,,
"GRC","Greece","CBGDPR","Current account balance as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","PC","Percentage","0","Units",,,-10.0211740492693,,
"GRC","Greece","CBGDPR","Current account balance as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","PC","Percentage","0","Units",,,-8.61232417309858,,
"GRC","Greece","CBGDPR","Current account balance as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","PC","Percentage","0","Units",,,-3.48423855371157,,
"GRC","Greece","CBGDPR","Current account balance as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","PC","Percentage","0","Units",,,-1.43257038443042,,
"GRC","Greece","CBGDPR","Current account balance as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","PC","Percentage","0","Units",,,-0.738848012806643,,
"GRC","Greece","CBGDPR","Current account balance as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.810680904261803,,
"GRC","Greece","CBGDPR","Current account balance as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","PC","Percentage","0","Units",,,-1.72816380046453,,
"GRC","Greece","CBGDPR","Current account balance as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","PC","Percentage","0","Units",,,-1.88993749778047,,
"GRC","Greece","CBGDPR","Current account balance as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","PC","Percentage","0","Units",,,-2.83195173501031,,
"GRC","Greece","CBGDPR","Current account balance as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","PC","Percentage","0","Units",,,-1.36613738294001,,
"GRC","Greece","CBGDPR","Current account balance as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","PC","Percentage","0","Units",,,-0.626528160170857,,
"GRC","Greece","ET","Total employment (labour force survey basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","PER","Persons","0","Units",,,4443550,,
"GRC","Greece","ET","Total employment (labour force survey basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","PER","Persons","0","Units",,,4527500,,
"GRC","Greece","ET","Total employment (labour force survey basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","PER","Persons","0","Units",,,4564050,,
"GRC","Greece","ET","Total employment (labour force survey basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","PER","Persons","0","Units",,,4610500,,
